,Date,US dollar
10338,2010-09-27,21.744
10339,2010-09-28,21.87
10340,2010-09-29,21.72
10341,2010-09-30,21.97
10342,2010-10-03,21.86
10343,2010-10-04,22.812
10344,2010-10-05,23.098
10345,2010-10-06,22.59
10346,2010-10-07,23.198
10347,2010-10-10,23.245
10348,2010-10-11,23.34
10349,2010-10-12,24.063
10350,2010-10-13,24.656
10351,2010-10-14,24.26
10352,2010-10-17,24.31
10353,2010-10-18,23.303
10354,2010-10-19,23.99
10355,2010-10-20,23.12
10356,2010-10-21,23.273
10357,2010-10-24,23.62
10358,2010-10-25,24.1
10359,2010-10-26,23.683
10360,2010-10-27,23.97
10361,2010-10-28,24.743
10362,2010-10-31,24.725
10363,2010-11-01,24.904
10364,2010-11-02,24.845
10365,2010-11-03,26.149
10366,2010-11-04,26.724
10367,2010-11-07,27.56
10368,2010-11-08,27.325
10369,2010-11-09,27.2
10370,2010-11-10,27.52
10371,2010-11-11,26.048
10372,2010-11-14,25.51
10373,2010-11-15,25.39
10374,2010-11-16,25.745
10375,2010-11-17,27.363
10376,2010-11-18,27.284
10377,2010-11-21,27.77
10378,2010-11-22,27.4
10379,2010-11-23,27.508
10380,2010-11-24,27.49
10381,2010-11-25,26.668
10382,2010-11-28,27.116
10383,2010-11-29,28.026
10384,2010-11-30,28.43
10385,2010-12-01,28.604
10386,2010-12-02,29.393
10387,2010-12-05,30.04
10388,2010-12-06,28.848
10389,2010-12-07,28.316
10390,2010-12-08,28.758
10391,2010-12-09,28.658
10392,2010-12-12,29.581
10393,2010-12-13,29.546
10394,2010-12-14,28.863
10395,2010-12-15,28.878
10396,2010-12-16,29.123
10397,2010-12-19,29.338
10398,2010-12-20,29.333
10399,2010-12-21,29.282
10400,2010-12-22,29.296
10401,2010-12-23,29.2
10402,2010-12-26,29.275
10403,2010-12-27,30.186
10404,2010-12-28,30.58
10405,2010-12-29,30.5
10406,2010-12-30,30.842
10407,2011-12-29,27.633
10408,2011-12-28,27.68
10409,2011-12-27,27.055
10410,2011-12-26,28.638
10411,2011-12-25,29.06
10412,2011-12-22,29.052
10413,2011-12-21,29.179
10414,2011-12-20,29.284
10415,2011-12-19,29.54
10416,2011-12-18,28.709
10417,2011-12-15,29.707
10418,2011-12-14,29.318
10419,2011-12-13,28.995
10420,2011-12-12,30.709
10421,2011-12-11,31.242
10422,2011-12-08,32.093
10423,2011-12-07,31.665
10424,2011-12-06,32.479
10425,2011-12-05,32.587
10426,2011-12-04,32.102
10427,2011-12-01,32.49
10428,2011-11-30,32.801
10429,2011-11-29,32.713
10430,2011-11-28,31.903
10431,2011-11-27,32.057
10432,2011-11-24,31.08
10433,2011-11-23,31.614
10434,2011-11-22,31.743
10435,2011-11-21,32.652
10436,2011-11-20,31.454
10437,2011-11-17,32.282
10438,2011-11-16,31.726
10439,2011-11-15,33.688
10440,2011-11-14,34.386
10441,2011-11-13,34.298
10442,2011-11-10,34.607
10443,2011-11-09,33.819
10444,2011-11-08,34.087
10445,2011-11-07,34.994
10446,2011-11-06,34.916
10447,2011-11-03,34.022
10448,2011-11-02,34.213
10449,2011-11-01,33.998
10450,2011-10-31,33.132
10451,2011-10-30,34.176
10452,2011-10-27,35.203
10453,2011-10-26,35.305
10454,2011-10-25,33.459
10455,2011-10-24,32.979
10456,2011-10-23,31.618
10457,2011-10-20,31.296
10458,2011-10-19,30.305
10459,2011-10-18,31.13
10460,2011-10-17,31.874
10461,2011-10-16,31.877
10462,2011-10-13,32.101
10463,2011-10-12,31.737
10464,2011-10-11,32.628
10465,2011-10-10,31.979
10466,2011-10-09,32.113
10467,2011-10-06,31.12
10468,2011-10-05,31.894
10469,2011-10-04,30.278
10470,2011-10-03,30.118
10471,2011-10-02,30.735
10472,2011-09-29,29.879
10473,2011-09-28,30.733
10474,2011-09-27,29.117
10475,2011-09-26,31.694
10476,2011-09-25,30.279
10477,2011-09-22,31.058
10478,2011-09-21,36.21
10479,2011-09-20,39.674
10480,2011-09-19,39.753
10481,2011-09-18,39.552
10482,2011-09-15,40.561
10483,2011-09-14,39.637
10484,2011-09-13,40.684
10485,2011-09-12,41.023
10486,2011-09-11,40.524
10487,2011-09-08,41.418
10488,2011-09-07,42.279
10489,2011-09-06,41.388
10490,2011-09-05,42.107
10491,2011-09-04,42.956
10492,2011-09-01,43.22
10493,2011-08-31,41.538
10494,2011-08-30,41.608
10495,2011-08-29,41.25
10496,2011-08-28,40.812
10497,2011-08-25,41.3
10498,2011-08-24,40.777
10499,2011-08-23,39.635
10500,2011-08-22,42.155
10501,2011-08-21,43.809
10502,2011-08-18,42.796
10503,2011-08-17,40.508
10504,2011-08-16,40.161
10505,2011-08-15,39.883
10506,2011-08-14,39.683
10507,2011-08-11,38.98
10508,2011-08-10,38.68
10509,2011-08-09,39.4
10510,2011-08-08,38.441
10511,2011-08-07,39.196
10512,2011-08-04,38.24
10513,2011-08-03,38.921
10514,2011-08-02,41.603
10515,2011-08-01,40.581
10516,2011-07-31,39.266
10517,2011-07-28,39.86
10518,2011-07-27,39.663
10519,2011-07-26,40.258
10520,2011-07-25,40.813
10521,2011-07-24,40.316
10522,2011-07-21,40.055
10523,2011-07-20,39.331
10524,2011-07-19,39.872
10525,2011-07-18,39.216
10526,2011-07-17,40.531
10527,2011-07-14,39.184
10528,2011-07-13,38.369
10529,2011-07-12,38.473
10530,2011-07-11,36.213
10531,2011-07-10,35.769
10532,2011-07-07,36.6
10533,2011-07-06,36.412
10534,2011-07-05,35.921
10535,2011-07-04,35.345
10536,2011-07-03,34.057
10537,2011-06-30,33.814
10538,2011-06-29,34.742
10539,2011-06-28,34.848
10540,2011-06-27,33.832
10541,2011-06-26,33.77
10542,2011-06-23,34.282
10543,2011-06-22,35.286
10544,2011-06-21,36.28
10545,2011-06-20,36.366
10546,2011-06-19,35.873
10547,2011-06-16,35.856
10548,2011-06-15,35.54
10549,2011-06-14,35.579
10550,2011-06-13,35.458
10551,2011-06-12,34.946
10552,2011-06-09,36.105
10553,2011-06-08,37.583
10554,2011-06-07,36.72
10555,2011-06-06,37.106
10556,2011-06-05,36.811
10557,2011-06-02,36.17
10558,2011-06-01,36.214
10559,2011-05-31,37.066
10560,2011-05-30,38.454
10561,2011-05-29,38.218
10562,2011-05-26,37.891
10563,2011-05-25,37.443
10564,2011-05-24,37.83
10565,2011-05-23,36.646
10566,2011-05-22,34.972
10567,2011-05-19,34.955
10568,2011-05-18,35.141
10569,2011-05-17,35.269
10570,2011-05-16,34.063
10571,2011-05-15,33.833
10572,2011-05-12,35.374
10573,2011-05-11,34.885
10574,2011-05-10,35.561
10575,2011-05-09,38.591
10576,2011-05-08,37.723
10577,2011-05-05,35.528
10578,2011-05-04,34.291
10579,2011-05-03,39.022
10580,2011-05-02,41.167
10581,2011-05-01,44.745
10582,2011-04-28,47.818
10583,2011-04-27,48.283
10584,2011-04-26,48.165
10585,2011-04-25,46.038
10586,2011-04-24,46.469
10587,2011-04-20,46.524
10588,2011-04-19,45.082
10589,2011-04-18,44.015
10590,2011-04-17,43.227
10591,2011-04-14,42.984
10592,2011-04-13,42.238
10593,2011-04-12,40.518
10594,2011-04-11,39.98
10595,2011-04-10,40.362
10596,2011-04-07,40.889
10597,2011-04-06,39.56
10598,2011-04-05,39.472
10599,2011-04-04,39.157
10600,2011-04-03,38.625
10601,2011-03-31,37.764
10602,2011-03-30,37.64
10603,2011-03-29,37.409
10604,2011-03-28,37.016
10605,2011-03-27,37.105
10606,2011-03-24,37.294
10607,2011-03-23,37.276
10608,2011-03-22,37.284
10609,2011-03-21,36.323
10610,2011-03-20,36.052
10611,2011-03-17,35.216
10612,2011-03-16,34.436
10613,2011-03-15,33.762
10614,2011-03-14,34.237
10615,2011-03-13,35.825
10616,2011-03-10,35.893
10617,2011-03-09,35.336
10618,2011-03-08,36.012
10619,2011-03-07,36.038
10620,2011-03-06,35.897
10621,2011-03-03,35.48
10622,2011-03-02,34.26
10623,2011-03-01,34.579
10624,2011-02-28,34.727
10625,2011-02-27,33.879
10626,2011-02-24,33.36
10627,2011-02-23,32.399
10628,2011-02-22,33.614
10629,2011-02-21,33.068
10630,2011-02-20,34.1
10631,2011-02-17,32.616
10632,2011-02-16,31.701
10633,2011-02-15,30.642
10634,2011-02-14,30.708
10635,2011-02-13,30.55
10636,2011-02-10,29.882
10637,2011-02-09,30.181
10638,2011-02-08,30.209
10639,2011-02-07,30.251
10640,2011-02-06,29.402
10641,2011-02-03,29.066
10642,2011-02-02,28.877
10643,2011-02-01,28.339
10644,2011-01-31,28.571
10645,2011-01-30,28.123
10646,2011-01-27,27.951
10647,2011-01-26,27.001
10648,2011-01-25,27.631
10649,2011-01-24,26.833
10650,2011-01-23,27.047
10651,2011-01-20,27.477
10652,2011-01-19,27.561
10653,2011-01-18,28.753
10654,2011-01-17,28.854
10655,2011-01-16,28.305
10656,2011-01-13,28.379
10657,2011-01-12,28.786
10658,2011-01-11,29.684
10659,2011-01-10,29.513
10660,2011-01-09,29.072
10661,2011-01-06,28.646
10662,2011-01-05,29.016
10663,2011-01-04,29.311
10664,2011-01-03,29.862
10665,2011-01-02,30.693
10666,2012-12-28,30.006
10667,2012-12-27,30.149
10668,2012-12-26,29.968
10669,2012-12-25,29.869
10670,2012-12-21,29.946
10671,2012-12-20,29.943
10672,2012-12-19,31.028
10673,2012-12-18,31.615
10674,2012-12-14,32.262
10675,2012-12-13,32.532
10676,2012-12-12,33.461
10677,2012-12-11,32.971
10678,2012-12-07,33.056
10679,2012-12-06,33.017
10680,2012-12-05,32.87
10681,2012-12-04,32.918
10682,2012-11-30,33.398
10683,2012-11-29,34.227
10684,2012-11-28,33.745
10685,2012-11-27,34.035
10686,2012-11-23,34.025
10687,2012-11-22,33.342
10688,2012-11-21,33.341
10689,2012-11-20,33.137
10690,2012-11-16,32.312
10691,2012-11-15,32.595
10692,2012-11-14,32.657
10693,2012-11-13,32.471
10694,2012-11-09,32.561
10695,2012-11-08,32.314
10696,2012-11-07,31.806
10697,2012-11-06,31.966
10698,2012-11-02,30.892
10699,2012-11-01,32.254
10700,2012-10-31,32.23
10701,2012-10-30,31.742
10702,2012-10-26,32.045
10703,2012-10-25,32.12
10704,2012-10-24,31.734
10705,2012-10-23,31.662
10706,2012-10-19,32.064
10707,2012-10-18,32.775
10708,2012-10-17,33.197
10709,2012-10-16,32.928
10710,2012-10-12,33.424
10711,2012-10-11,33.98
10712,2012-10-10,33.953
10713,2012-10-09,33.884
10714,2012-10-05,34.473
10715,2012-10-04,34.982
10716,2012-10-03,34.566
10717,2012-10-02,34.5
10718,2012-09-28,34.373
10719,2012-09-27,34.588
10720,2012-09-26,33.92
10721,2012-09-25,33.729
10722,2012-09-21,34.489
10723,2012-09-20,34.636
10724,2012-09-19,34.577
10725,2012-09-18,34.79
10726,2012-09-14,34.547
10727,2012-09-13,34.607
10728,2012-09-12,33.18
10729,2012-09-11,33.462
10730,2012-09-07,33.641
10731,2012-09-06,32.617
10732,2012-09-05,32.229
10733,2012-09-04,32.31
10734,2012-08-31,31.686
10735,2012-08-30,30.424
10736,2012-08-29,30.704
10737,2012-08-28,30.83
10738,2012-08-24,30.742
10739,2012-08-23,30.46
10740,2012-08-22,29.844
10741,2012-08-21,29.267
10742,2012-08-20,28.691
10743,2012-08-17,28.044
10744,2012-08-16,28.18
10745,2012-08-15,27.818
10746,2012-08-14,27.82
10747,2012-08-13,27.808
10748,2012-08-10,28.08
10749,2012-08-09,28.111
10750,2012-08-08,28.022
10751,2012-08-07,28.044
10752,2012-08-06,27.865
10753,2012-08-03,27.788
10754,2012-08-02,27.165
10755,2012-08-01,27.448
10756,2012-07-31,27.929
10757,2012-07-30,28.115
10758,2012-07-27,27.642
10759,2012-07-26,27.465
10760,2012-07-25,27.311
10761,2012-07-24,26.967
10762,2012-07-23,27.043
10763,2012-07-20,27.221
10764,2012-07-19,27.296
10765,2012-07-18,27.15
10766,2012-07-17,27.315
10767,2012-07-16,27.314
10768,2012-07-13,27.297
10769,2012-07-12,27.145
10770,2012-07-11,27.125
10771,2012-07-10,26.943
10772,2012-07-09,27.323
10773,2012-07-06,27.069
10774,2012-07-05,27.754
10775,2012-07-04,28.147
10776,2012-07-03,28.257
10777,2012-07-02,27.462
10778,2012-06-29,27.392
10779,2012-06-28,26.333
10780,2012-06-27,26.929
10781,2012-06-26,27.057
10782,2012-06-25,27.502
10783,2012-06-22,26.878
10784,2012-06-21,27.031
10785,2012-06-20,28.016
10786,2012-06-19,28.461
10787,2012-06-18,28.771
10788,2012-06-15,28.577
10789,2012-06-14,28.589
10790,2012-06-13,28.854
10791,2012-06-12,28.83
10792,2012-06-11,28.388
10793,2012-06-08,28.454
10794,2012-06-07,28.662
10795,2012-06-06,29.423
10796,2012-06-05,28.481
10797,2012-06-04,28.275
10798,2012-06-01,28.474
10799,2012-05-31,27.695
10800,2012-05-30,27.905
10801,2012-05-29,27.732
10802,2012-05-28,28.372
10803,2012-05-25,28.482
10804,2012-05-24,28.158
10805,2012-05-23,27.66
10806,2012-05-22,28.079
10807,2012-05-21,28.559
10808,2012-05-18,28.642
10809,2012-05-17,28.07
10810,2012-05-16,27.314
10811,2012-05-15,27.648
10812,2012-05-14,28.199
10813,2012-05-11,28.814
10814,2012-05-10,28.998
10815,2012-05-09,29.149
10816,2012-05-08,29.317
10817,2012-05-07,30.033
10818,2012-05-04,30.339
10819,2012-05-03,30.102
10820,2012-05-02,30.592
10821,2012-05-01,30.999
10822,2012-04-30,31.043
10823,2012-04-27,31.227
10824,2012-04-26,31.054
10825,2012-04-25,30.693
10826,2012-04-24,30.805
10827,2012-04-23,30.785
10828,2012-04-20,31.601
10829,2012-04-19,31.684
10830,2012-04-18,31.626
10831,2012-04-17,31.691
10832,2012-04-16,31.458
10833,2012-04-13,31.428
10834,2012-04-12,32.33
10835,2012-04-11,31.588
10836,2012-04-10,31.603
10837,2012-04-09,31.619
10838,2012-04-06,31.704
10839,2012-04-05,31.684
10840,2012-04-04,31.368
10841,2012-04-03,32.62
10842,2012-04-02,33.006
10843,2012-03-30,32.076
10844,2012-03-29,32.216
10845,2012-03-28,32.152
10846,2012-03-27,32.586
10847,2012-03-26,32.763
10848,2012-03-23,32.141
10849,2012-03-22,31.629
10850,2012-03-21,32.14
10851,2012-03-20,32.036
10852,2012-03-19,32.89
10853,2012-03-16,32.437
10854,2012-03-15,32.483
10855,2012-03-14,32.194
10856,2012-03-13,33.321
10857,2012-03-12,33.63
10858,2012-03-09,34.273
10859,2012-03-08,33.843
10860,2012-03-07,33.404
10861,2012-03-06,32.932
10862,2012-03-05,34.028
10863,2012-03-02,34.658
10864,2012-03-01,35.427
10865,2012-02-29,34.836
10866,2012-02-28,36.944
10867,2012-02-27,35.394
10868,2012-02-24,35.273
10869,2012-02-23,35.348
10870,2012-02-22,34.305
10871,2012-02-21,34.264
10872,2012-02-20,33.51
10873,2012-02-17,33.161
10874,2012-02-16,33.477
10875,2012-02-15,33.416
10876,2012-02-14,33.553
10877,2012-02-13,33.553
10878,2012-02-10,33.554
10879,2012-02-09,33.911
10880,2012-02-08,33.885
10881,2012-02-07,34.093
10882,2012-02-06,33.621
10883,2012-02-03,33.634
10884,2012-01-31,33.6
10885,2012-01-30,33.18
10886,2012-01-27,33.48
10887,2012-01-26,33.35
10888,2012-01-25,31.67
10889,2012-01-24,31.95
10890,2012-01-23,32.45
10891,2012-01-20,30.36
10892,2012-01-19,30.79
10893,2012-01-18,30.15
10894,2012-01-17,30.41
10895,2012-01-16,29.9
10896,2012-01-13,29.64
10897,2012-01-12,30.58
10898,2012-01-11,29.81
10899,2012-01-10,29.69
10900,2012-01-09,28.85
10901,2012-01-06,29.4
10902,2012-01-05,28.92
10903,2012-01-04,29.18
10904,2012-01-03,28.78
10905,2013-12-31,19.5
10906,2013-12-30,19.65
10907,2013-12-27,19.92
10908,2013-12-24,19.4
10909,2013-12-23,19.37
10910,2013-12-20,19.33
10911,2013-12-19,19.34
10912,2013-12-18,19.94
10913,2013-12-17,20.02
10914,2013-12-16,19.5
10915,2013-12-13,19.55
10916,2013-12-12,19.8
10917,2013-12-11,20.39
10918,2013-12-10,20.05
10919,2013-12-09,19.5
10920,2013-12-06,19.49
10921,2013-12-05,19.46
10922,2013-12-04,19.05
10923,2013-12-03,19.17
10924,2013-12-02,19.75
10925,2013-11-29,19.93
10926,2013-11-28,19.76
10927,2013-11-27,19.98
10928,2013-11-26,20.11
10929,2013-11-25,19.71
10930,2013-11-22,19.93
10931,2013-11-21,19.97
10932,2013-11-20,20.24
10933,2013-11-19,20.44
10934,2013-11-18,20.64
10935,2013-11-15,20.635
10936,2013-11-14,20.78
10937,2013-11-13,20.7
10938,2013-11-12,21.1
10939,2013-11-11,21.395
10940,2013-11-08,21.7
10941,2013-11-07,21.75
10942,2013-11-06,21.94
10943,2013-11-05,21.6
10944,2013-11-04,21.85
10945,2013-11-01,21.75
10946,2013-10-31,22.2
10947,2013-10-30,22.74
10948,2013-10-29,22.31
10949,2013-10-28,22.54
10950,2013-10-25,22.35
10951,2013-10-24,22.67
10952,2013-10-23,22.53
10953,2013-10-22,22.06
10954,2013-10-21,22.09
10955,2013-10-18,21.87
10956,2013-10-17,21.72
10957,2013-10-16,21.32
10958,2013-10-15,20.49
10959,2013-10-14,21.52
10960,2013-10-11,21.52
10961,2013-10-10,21.93
10962,2013-10-09,22.1
10963,2013-10-08,22.3
10964,2013-10-07,21.77
10965,2013-10-04,21.65
10966,2013-10-03,21.57
10967,2013-10-02,21.14
10968,2013-10-01,21.7
10969,2013-09-30,21.68
10970,2013-09-27,21.61
10971,2013-09-26,21.97
10972,2013-09-25,21.68
10973,2013-09-24,21.44
10974,2013-09-23,21.68
10975,2013-09-20,22.74
10976,2013-09-19,23
10977,2013-09-18,21.47
10978,2013-09-17,21.97
10979,2013-09-16,21.88
10980,2013-09-13,21.72
10981,2013-09-12,22.67
10982,2013-09-11,22.91
10983,2013-09-10,23.32
10984,2013-09-09,23.64
10985,2013-09-06,23.05
10986,2013-09-05,23.52
10987,2013-09-04,23.71
10988,2013-09-03,24.21
10989,2013-09-02,23.97
10990,2013-08-30,23.64
10991,2013-08-29,24.11
10992,2013-08-28,24.74
10993,2013-08-27,24.29
10994,2013-08-23,23.06
10995,2013-08-22,23.07
10996,2013-08-21,22.94
10997,2013-08-20,22.87
10998,2013-08-19,23.23
10999,2013-08-16,22.83
11000,2013-08-15,22
11001,2013-08-14,21.5
11002,2013-08-13,21.46
11003,2013-08-12,20.835
11004,2013-08-09,20.31
11005,2013-08-08,19.73
11006,2013-08-07,19.27
11007,2013-08-06,19.78
11008,2013-08-05,19.76
11009,2013-08-02,19.46
11010,2013-08-01,19.72
11011,2013-07-31,19.94
11012,2013-07-30,19.68
11013,2013-07-29,20.1
11014,2013-07-26,20.02
11015,2013-07-25,19.92
11016,2013-07-24,20.395
11017,2013-07-23,20.18
11018,2013-07-22,19.95
11019,2013-07-19,19.42
11020,2013-07-18,19.49
11021,2013-07-17,19.83
11022,2013-07-16,19.95
11023,2013-07-15,19.82
11024,2013-07-12,19.66
11025,2013-07-11,19.85
11026,2013-07-10,19.37
11027,2013-07-09,19.1
11028,2013-07-08,19.16
11029,2013-07-05,19.32
11030,2013-07-04,19.57
11031,2013-07-03,19.55
11032,2013-07-02,19.62
11033,2013-07-01,19.44
11034,2013-06-28,18.86
11035,2013-06-27,18.61
11036,2013-06-26,18.67
11037,2013-06-25,19.77
11038,2013-06-24,19.65
11039,2013-06-21,19.87
11040,2013-06-20,20.24
11041,2013-06-19,21.62
11042,2013-06-18,21.8
11043,2013-06-17,21.87
11044,2013-06-14,21.69
11045,2013-06-13,21.83
11046,2013-06-12,21.78
11047,2013-06-11,21.58
11048,2013-06-10,21.81
11049,2013-06-07,22.6
11050,2013-06-06,22.62
11051,2013-06-05,22.37
11052,2013-06-04,22.51
11053,2013-06-03,22.43
11054,2013-05-31,22.57
11055,2013-05-30,22.68
11056,2013-05-29,22.36
11057,2013-05-28,22.36
11058,2013-05-24,22.38
11059,2013-05-23,22.47
11060,2013-05-22,22.62
11061,2013-05-21,22.44
11062,2013-05-20,21.66
11063,2013-05-17,22.52
11064,2013-05-16,22.26
11065,2013-05-15,22.87
11066,2013-05-14,23.44
11067,2013-05-13,23.66
11068,2013-05-10,23.37
11069,2013-05-09,24.07
11070,2013-05-08,23.86
11071,2013-05-07,23.75
11072,2013-05-03,24.25
11073,2013-05-02,23.69
11074,2013-05-01,23.97
11075,2013-04-30,24.42
11076,2013-04-29,24.27
11077,2013-04-26,24.02
11078,2013-04-25,23.3
11079,2013-04-24,22.91
11080,2013-04-23,23.01
11081,2013-04-22,23.6
11082,2013-04-19,23.66
11083,2013-04-18,23.51
11084,2013-04-17,23.31
11085,2013-04-16,23.47
11086,2013-04-15,23.54
11087,2013-04-12,27.4
11088,2013-04-11,27.57
11089,2013-04-10,27.74
11090,2013-04-09,27.25
11091,2013-04-08,27.27
11092,2013-04-05,26.97
11093,2013-04-04,26.8
11094,2013-04-03,27.19
11095,2013-04-02,27.96
11096,2013-03-28,28.64
11097,2013-03-27,28.33
11098,2013-03-26,28.83
11099,2013-03-25,28.67
11100,2013-03-22,29.06
11101,2013-03-21,28.91
11102,2013-03-20,28.9
11103,2013-03-19,28.85
11104,2013-03-18,28.8
11105,2013-03-15,28.91
11106,2013-03-14,28.64
11107,2013-03-13,29.12
11108,2013-03-12,29.25
11109,2013-03-11,28.9
11110,2013-03-08,28.78
11111,2013-03-07,29.01
11112,2013-03-06,28.74
11113,2013-03-05,28.93
11114,2013-03-04,28.69
11115,2013-03-01,28.01
11116,2013-02-28,28.95
11117,2013-02-27,29.07
11118,2013-02-26,28.75
11119,2013-02-25,29.17
11120,2013-02-22,28.79
11121,2013-02-21,28.72
11122,2013-02-20,29.11
11123,2013-02-19,30
11124,2013-02-18,30
11125,2013-02-15,30.18
11126,2013-02-14,30.88
11127,2013-02-13,31.035
11128,2013-02-12,30.84
11129,2013-02-11,31.16
11130,2013-02-08,31.52
11131,2013-02-07,31.75
11132,2013-02-06,31.7
11133,2013-02-05,32.01
11134,2013-02-04,31.51
11135,2013-02-01,31.43
11136,2013-01-31,32.03
11137,2013-01-30,31.35
11138,2013-01-29,31.06
11139,2013-01-28,30.87
11140,2013-01-25,31.56
11141,2013-01-24,31.85
11142,2013-01-23,32.23
11143,2013-01-22,31.94
11144,2013-01-21,31.9
11145,2013-01-18,31.82
11146,2013-01-17,31.5
11147,2013-01-16,31.23
11148,2013-01-15,31.19
11149,2013-01-14,30.76
11150,2013-01-11,30.67
11151,2013-01-10,30.49
11152,2013-01-09,30.39
11153,2013-01-08,30.39
11154,2013-01-07,30.14
11155,2013-01-04,29.32
11156,2013-01-03,30.91
11157,2013-01-02,30.87
11158,2014-12-31,15.696
11159,2014-12-30,16.294
11160,2014-12-29,15.767
11161,2014-12-26,16.058
11162,2014-12-25,15.796
11163,2014-12-24,15.698
11164,2014-12-23,15.746
11165,2014-12-22,15.663
11166,2014-12-19,16.074
11167,2014-12-18,15.86
11168,2014-12-17,15.745
11169,2014-12-16,15.717
11170,2014-12-15,16.154
11171,2014-12-12,17.022
11172,2014-12-11,17.083
11173,2014-12-10,17.05
11174,2014-12-09,17.074
11175,2014-12-08,16.352
11176,2014-12-05,16.273
11177,2014-12-04,16.461
11178,2014-12-03,16.41
11179,2014-12-02,16.459
11180,2014-12-01,16.447
11181,2014-11-28,15.442
11182,2014-11-27,16.233
11183,2014-11-26,16.512
11184,2014-11-25,16.678
11185,2014-11-24,16.461
11186,2014-11-21,16.43
11187,2014-11-20,16.254
11188,2014-11-19,16.119
11189,2014-11-18,16.172
11190,2014-11-17,16.136
11191,2014-11-14,16.294
11192,2014-11-13,15.642
11193,2014-11-12,15.681
11194,2014-11-11,15.69
11195,2014-11-10,15.597
11196,2014-11-07,15.771
11197,2014-11-06,15.388
11198,2014-11-05,15.327
11199,2014-11-04,16.022
11200,2014-11-03,16.147
11201,2014-10-31,16.15
11202,2014-10-30,16.492
11203,2014-10-29,17.082
11204,2014-10-28,17.207
11205,2014-10-27,17.112
11206,2014-10-24,17.199
11207,2014-10-23,17.188
11208,2014-10-22,17.158
11209,2014-10-21,17.509
11210,2014-10-20,17.417
11211,2014-10-17,17.263
11212,2014-10-16,17.382
11213,2014-10-15,17.449
11214,2014-10-14,17.376
11215,2014-10-13,17.478
11216,2014-10-10,17.387
11217,2014-10-09,17.365
11218,2014-10-08,17.367
11219,2014-10-07,17.178
11220,2014-10-06,17.328
11221,2014-10-03,16.836
11222,2014-10-02,17.094
11223,2014-10-01,17.165
11224,2014-09-30,16.961
11225,2014-09-29,17.494
11226,2014-09-26,17.642
11227,2014-09-25,17.523
11228,2014-09-24,17.686
11229,2014-09-23,17.793
11230,2014-09-22,17.736
11231,2014-09-19,17.821
11232,2014-09-18,18.529
11233,2014-09-17,18.534
11234,2014-09-16,18.704
11235,2014-09-15,18.666
11236,2014-09-12,18.632
11237,2014-09-11,18.681
11238,2014-09-10,18.967
11239,2014-09-09,19.055
11240,2014-09-08,19.024
11241,2014-09-05,19.19
11242,2014-09-04,19.05
11243,2014-09-03,19.174
11244,2014-09-02,19.162
11245,2014-09-01,19.461
11246,2014-08-29,19.459
11247,2014-08-28,19.5
11248,2014-08-27,19.454
11249,2014-08-26,19.366
11250,2014-08-25,19.348
11251,2014-08-22,19.421
11252,2014-08-21,19.432
11253,2014-08-20,19.468
11254,2014-08-19,19.43
11255,2014-08-18,19.624
11256,2014-08-15,19.562
11257,2014-08-14,19.884
11258,2014-08-13,19.818
11259,2014-08-12,19.917
11260,2014-08-11,20.014
11261,2014-08-08,19.891
11262,2014-08-07,19.958
11263,2014-08-06,20.034
11264,2014-08-05,19.772
11265,2014-08-04,20.159
11266,2014-08-01,20.321
11267,2014-07-31,20.385
11268,2014-07-30,20.6
11269,2014-07-29,20.566
11270,2014-07-28,20.575
11271,2014-07-25,20.73
11272,2014-07-24,20.375
11273,2014-07-23,20.91
11274,2014-07-22,20.938
11275,2014-07-21,20.913
11276,2014-07-18,20.862
11277,2014-07-17,21.148
11278,2014-07-16,20.761
11279,2014-07-15,20.679
11280,2014-07-14,20.909
11281,2014-07-11,21.44
11282,2014-07-10,21.393
11283,2014-07-09,21.12
11284,2014-07-08,21.032
11285,2014-07-07,21.042
11286,2014-07-04,21.14
11287,2014-07-03,21.136
11288,2014-07-02,21.154
11289,2014-07-01,21.022
11290,2014-06-30,21.026
11291,2014-06-27,20.958
11292,2014-06-26,21.097
11293,2014-06-25,21.029
11294,2014-06-24,20.921
11295,2014-06-23,20.875
11296,2014-06-20,20.859
11297,2014-06-19,20.797
11298,2014-06-18,19.893
11299,2014-06-17,19.744
11300,2014-06-16,19.657
11301,2014-06-13,19.679
11302,2014-06-12,19.522
11303,2014-06-11,19.198
11304,2014-06-10,19.192
11305,2014-06-09,19.065
11306,2014-06-06,19.007
11307,2014-06-05,19.037
11308,2014-06-04,18.807
11309,2014-06-03,18.812
11310,2014-06-02,18.759
11311,2014-05-30,18.815
11312,2014-05-29,19.026
11313,2014-05-28,19.021
11314,2014-05-27,19.064
11315,2014-05-26,19.4
11316,2014-05-23,19.454
11317,2014-05-22,19.497
11318,2014-05-21,19.396
11319,2014-05-20,19.404
11320,2014-05-19,19.354
11321,2014-05-16,19.326
11322,2014-05-15,19.501
11323,2014-05-14,19.788
11324,2014-05-13,19.535
11325,2014-05-12,19.542
11326,2014-05-09,19.111
11327,2014-05-08,19.179
11328,2014-05-07,19.326
11329,2014-05-06,19.587
11330,2014-05-05,19.575
11331,2014-05-02,19.487
11332,2014-05-01,19.045
11333,2014-04-30,19.183
11334,2014-04-29,19.476
11335,2014-04-28,19.583
11336,2014-04-25,19.726
